Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/wp-content/uploads/2025/10/foto-um-mega.jpg,800,0,11,11.324752161250444,4.867656999977044,44.68032599970684,1046550.0,9.8818976761842,0.0,11,12,12,13,15,17,20,21,45,45,45
,Aggregated,800,0,11,11.324752161250444,4.867656999977044,44.68032599970684,1046550.0,9.8818976761842,0.0,11,12,12,13,15,17,20,21,45,45,45
