Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-300kb/,800,0,55,55.949323893750716,26.905375999945136,106.28988199994183,29945.0,9.87828961039434,0.0,55,57,60,62,70,78,86,98,110,110,110
,Aggregated,800,0,55,55.949323893750716,26.905375999945136,106.28988199994183,29945.0,9.87828961039434,0.0,55,57,60,62,70,78,86,98,110,110,110
