Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,348,0,71,75.67646660348554,46.756469000683865,528.9933739986736,447311.0,3.175062553473299,0.0,71,74,76,79,86,96,110,110,530,530,530
,Aggregated,348,0,71,75.67646660348554,46.756469000683865,528.9933739986736,447311.0,3.175062553473299,0.0,71,74,76,79,86,96,110,110,530,530,530
