Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,100,0,65,69.26968763007608,34.17158299998846,262.10825399903115,447311.0,9.910564231278318,0.0,65,67,68,69,80,86,230,260,260,260,260
,Aggregated,100,0,65,69.26968763007608,34.17158299998846,262.10825399903115,447311.0,9.910564231278318,0.0,65,67,68,69,80,86,230,260,260,260,260
