Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-300kb/,335,0,64,65.51211479997089,28.39214099913079,390.06468200022937,29945.0,3.205321392742612,0.0,64,71,73,74,78,82,86,87,390,390,390
,Aggregated,335,0,64,65.51211479997089,28.39214099913079,390.06468200022937,29945.0,3.205321392742612,0.0,64,71,73,74,78,82,86,87,390,390,390
