Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-300kb/,100,0,57,67.76379185999872,32.583178999971096,366.4166610000166,29945.0,9.905353812297657,0.0,57,61,64,68,75,81,330,370,370,370,370
,Aggregated,100,0,57,67.76379185999872,32.583178999971096,366.4166610000166,29945.0,9.905353812297657,0.0,57,61,64,68,75,81,330,370,370,370,370
