Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-300kb/,313,0,70,72.39417142164703,42.61055099959776,497.3115049997432,29945.0,3.088057994062877,0.0,70,73,75,76,80,85,96,100,500,500,500
,Aggregated,313,0,70,72.39417142164703,42.61055099959776,497.3115049997432,29945.0,3.088057994062877,0.0,70,73,75,76,80,85,96,100,500,500,500
