Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-1mb/,327,0,48,48.117119489296606,20.942029999787337,491.69090000032156,30287.0,3.1814048799582673,0.0,48,49,50,51,53,57,63,68,490,490,490
,Aggregated,327,0,48,48.117119489296606,20.942029999787337,491.69090000032156,30287.0,3.1814048799582673,0.0,48,49,50,51,53,57,63,68,490,490,490
