Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,800,0,60,56.473312502612316,29.0874350030208,95.02934000192909,447311.0,9.886524991372015,0.0,60,64,65,66,67,68,77,81,95,95,95
,Aggregated,800,0,60,56.473312502612316,29.0874350030208,95.02934000192909,447311.0,9.886524991372015,0.0,60,64,65,66,67,68,77,81,95,95,95
