Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-300kb/,100,0,55,65.73468853000011,46.624788000031,416.038044000004,29945.0,9.910033623625395,0.0,55,57,58,61,68,77,370,420,420,420,420
,Aggregated,100,0,55,65.73468853000011,46.624788000031,416.038044000004,29945.0,9.910033623625395,0.0,55,57,58,61,68,77,370,420,420,420,420
