Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/wp-content/uploads/2025/10/foto-um-mega.jpg,400,0,10,33.655740895001145,5.140804000347998,3079.5953190004184,1046550.0,9.887079653807099,0.0,10,11,11,11,13,16,21,42,3100,3100,3100
,Aggregated,400,0,10,33.655740895001145,5.140804000347998,3079.5953190004184,1046550.0,9.887079653807099,0.0,10,11,11,11,13,16,21,42,3100,3100,3100
