Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,800,0,55,54.35505264884341,25.585623996448703,111.40428799990332,447311.0,9.892443803880054,0.0,56,60,63,64,67,74,86,94,110,110,110
,Aggregated,800,0,55,54.35505264884341,25.585623996448703,111.40428799990332,447311.0,9.892443803880054,0.0,56,60,63,64,67,74,86,94,110,110,110
