Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-1mb/,100,0,49,56.09476287980215,24.368295999011025,416.27333799988264,30316.0,9.943310406821423,0.0,49,51,52,53,57,67,320,420,420,420,420
,Aggregated,100,0,49,56.09476287980215,24.368295999011025,416.27333799988264,30316.0,9.943310406821423,0.0,49,51,52,53,57,67,320,420,420,420,420
