Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,100,0,62,66.4575807100482,32.902524995733984,345.7383170025423,447311.0,9.912244473343478,0.0,62,65,68,68,80,88,290,350,350,350,350
,Aggregated,100,0,62,66.4575807100482,32.902524995733984,345.7383170025423,447311.0,9.912244473343478,0.0,62,65,68,68,80,88,290,350,350,350,350
