Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-300kb/,24896,1830,1400.0,1341.5014471598295,10.76957199984463,5536.869389001367,27917.640584832905,218.164839193138,16.036377559585578,1400,1600,1700,1800,2100,2300,2600,3000,4000,5200,5500
,Aggregated,24896,1830,1400.0,1341.5014471598295,10.76957199984463,5536.869389001367,27917.640584832905,218.164839193138,16.036377559585578,1400,1600,1700,1800,2100,2300,2600,3000,4000,5200,5500
