Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,93237,639,2700.0,2733.1020847690484,46.90931599907344,20716.90622799906,444245.3530036359,157.99180929432126,1.0827972386399314,2700,3000,3200,3400,3900,4300,4900,5400,7800,18000,21000
,Aggregated,93237,639,2700.0,2733.1020847690484,46.90931599907344,20716.90622799906,444245.3530036359,157.99180929432126,1.0827972386399314,2700,3000,3200,3400,3900,4300,4900,5400,7800,18000,21000
