Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,335,0,58,57.15055950751042,23.86004100117134,279.04347799994866,447311.0,3.225004517121201,0.0,58,62,63,65,66,69,79,81,280,280,280
,Aggregated,335,0,58,57.15055950751042,23.86004100117134,279.04347799994866,447311.0,3.225004517121201,0.0,58,62,63,65,66,69,79,81,280,280,280
