Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,400,0,58,55.806988907388586,27.184895996470004,109.50583999510854,447311.0,9.912168166201777,0.0,58,63,65,66,68,74,87,91,110,110,110
,Aggregated,400,0,58,55.806988907388586,27.184895996470004,109.50583999510854,447311.0,9.912168166201777,0.0,58,63,65,66,68,74,87,91,110,110,110
