Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-1mb/,28870,1254,660.0,701.4105321534552,18.732832000750932,3097.1705360007036,29074.376515413926,256.72150080486057,11.15097894039817,660,820,930,1000,1300,1400,1700,2000,2600,2900,3100
,Aggregated,28870,1254,660.0,701.4105321534552,18.732832000750932,3097.1705360007036,29074.376515413926,256.72150080486057,11.15097894039817,660,820,930,1000,1300,1400,1700,2000,2600,2900,3100
