Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/texto-de-400kb/,324,0,80,84.55517417591473,46.55018899939023,490.29479999990144,447311.0,3.1150591752237236,0.0,80,87,90,92,97,100,110,120,490,490,490
,Aggregated,324,0,80,84.55517417591473,46.55018899939023,490.29479999990144,447311.0,3.1150591752237236,0.0,80,87,90,92,97,100,110,120,490,490,490
