Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/wp-content/uploads/2025/10/300kb-img.jpg,800,0,7,52.53700451499867,2.573787999608612,3084.3069799993827,306824.0,9.889278057454616,0.0,7,7,7,8,8,10,13,3100,3100,3100,3100
,Aggregated,800,0,7,52.53700451499867,2.573787999608612,3084.3069799993827,306824.0,9.889278057454616,0.0,7,7,7,8,8,10,13,3100,3100,3100,3100
