Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/wp-content/uploads/2025/10/300kb-img.jpg,100,0,7,360.71481556003164,3.029488999345631,3214.2785030000596,306824.0,9.968621320760377,0.0,7,8,9,380,1900,2500,3100,3200,3200,3200,3200
,Aggregated,100,0,7,360.71481556003164,3.029488999345631,3214.2785030000596,306824.0,9.968621320760377,0.0,7,8,9,380,1900,2500,3100,3200,3200,3200,3200
