Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/2025/10/20/imagem-de-1mb/,29242,571,580.0,645.9114043028474,5.444701999294921,3612.8381180005817,29735.68001504685,260.7702909203993,5.091985367469667,580,720,820,880,1100,1500,2000,2300,2800,3500,3600
,Aggregated,29242,571,580.0,645.9114043028474,5.444701999294921,3612.8381180005817,29735.68001504685,260.7702909203993,5.091985367469667,580,720,820,880,1100,1500,2000,2300,2800,3500,3600
